Source_ID,Facility_Name,Full_Addr,Street_No,Street_Name,City,Prov_Terr,Postal_Code,CSDNAME,CSDUID,Longitude,Latitude
881776,Edward International Academy,430 King Street Wallaceburg Ontario N8A1J1,430,king street,Wallaceburg,ON,N8A1J1,Chatham-Kent,3536020,-82.38126100,42.59264300
663492,Eenchokay Birchstick,71 Airport Road Pikangikum Ontario P0V2L0,71,airport road,Pikangikum,ON,P0V2L0,Pikangikum 14,3560077,-93.98089600,51.80733900
887234,Eitz Chaim Schools,"80 York Hill Boulevard Thornhill, Ontario L4J2P6",80,york hill boulevard,"Thornhill,",ON,L4J2P6,..,..,..,..
882096,eLearning Consortium Canada,86 Elmwood Avenue East London Ontario N6C1J5,86,elmwood avenue east,London,ON,N6C1J5,London,3539036,-81.25693200,42.97056700
885607,Elephant Thoughts School in Nature,316362 3rd Line Heathcote Ontario N0H1N0,316362,3rd line,Heathcote,ON,N0H1N0,Grey Highlands,3542015,-80.52333700,44.47921100
667085,Elite Academic School,201 Consumers Road Toronto Ontario M2J4G8,201,consumers road,Toronto,ON,M2J4G8,Toronto,3520005,-79.33177500,43.77215900
669234,Elite Academy,100 Tempo Avenue Toronto Ontario M2H2N8,100,tempo avenue,Toronto,ON,M2H2N8,Toronto,3520005,-79.34048600,43.80566700
668539,Elite High School,4750 Yonge Street North York Ontario M2N0J6,4750,yonge street,North York,ON,M2N0J6,Toronto,3520005,-79.41067600,43.76034100
889246,Elite Montessori School,6395 Mississauga Road Mississauga Ontario L5N1A5,6395,mississauga road,Mississauga,ON,L5N1A5,Mississauga,3521005,-79.73371300,43.59647400
880763,Elite Performance Academy,870 Taunton Road West Oshawa Ontario L1H7K4,870,taunton road west,Oshawa,ON,L1H7K4,..,..,..,..
666327,Ellesmere Montessori School Inc,37 Marchington Circle Scarborough Ontario M1R3M6,37,marchington circle,Scarborough,ON,M1R3M6,Toronto,3520005,-79.3074630,43.75876300
875562,Ellington Montessori School,40 Cowdray Court Scarborough Ontario M1S1A1,40,cowdray court,Scarborough,ON,M1S1A1,Toronto,3520005,-79.28437800,43.78082300
876593,Elm Creek Parochial School,8410 Concession 3 Listowel Ontario N4W3G8,8410,concession 3,Listowel,ON,N4W3G8,..,..,..,..
665568,Elmira North Parochial School,1560 Tilman Road 1 Elmira Ontario N3B2Z1,1560,tilman road 1,Elmira,ON,N3B2Z1,Woolwich,3530035,-80.54473800,43.62297700
886300,Elmwood School,261 Buena Vista Rd Ottawa Ontario K1M0V9,261,buena vista rd,Ottawa,ON,K1M0V9,Ottawa,3506008,-75.68015200,45.45102700
881651,Elora Road Christian School,5696 Wellington Rd 7 RR 5 Guelph Ontario N1H6J2,5696,wellington rd 7 rr 5,Guelph,ON,N1H6J2,Guelph/Eramosa,3523009,-80.31353500,43.5946850
881900,Elpis College,2155 DUNWIN DR Mississauga Ontario L5L4M1,2155,dunwin dr,Mississauga,ON,L5L4M1,Mississauga,3521005,-79.67192500,43.53420500
884452,ELPIS COLLEGE TORONTO,18 Greenfield Avenue North York Ontario M2N3C8,18,greenfield avenue,North York,ON,M2N3C8,Toronto,3520005,-79.4109870,43.76342700
885897,Elton Academy,2 East Beaver Creek Road Richmond Hill Ontario L4B2N3,2,east beaver creek road,Richmond Hill,ON,L4B2N3,Richmond Hill,3519038,-79.3843770,43.85746700
667463,Emmanuel Christian Academy,32 Wellington Street Madoc Ontario K0K2K0,32,wellington street,Madoc,ON,K0K2K0,Centre Hastings,3512026,-77.46770000,44.50580300
889776,Emmanuel Christian High School,680 Tower Street South Fergus Ontario N1M0B1,680,tower street south,Fergus,ON,N1M0B1,Centre Wellington,3523025,-80.37276300,43.69979400
665232,Enhanced Preparatory Centre of Ontario,3 Willow Heights Blvd Markham Ontario L6C2K6,3,willow heights blvd,Markham,ON,L6C2K6,Markham,3519036,-79.36736200,43.87708500
884041,Enquiring Minds Montessori School,24 Progress Avenue Toronto Ontario M1P2Y4,24,progress avenue,Toronto,ON,M1P2Y4,Toronto,3520005,-79.27994500,43.76996700
889027,Erudite School,2323 Bloor Street West Toronto Ontario M6S4W1,2323,bloor street west,Toronto,ON,M6S4W1,Toronto,3520005,-79.48005400,43.65027300
883282,Esprit Academy,300 - 39 Pleasant Boulevard Toronto Ontario M4K1T2,,,Toronto,ON,M4K1T2,..,..,..,..
875821,Ethnos Academy,313363 Highway 6 South St Durham Ontario N0G1R0,313363,highway 6 south st,Durham,ON,N0G1R0,Brockton,3541032,-81.15010400,44.12521700
885122,ETON Academy,222 Sheppard Avenue East Toronto Ontario M2N3A9,222,sheppard avenue east,Toronto,ON,M2N3A9,Toronto,3520005,-79.40130600,43.76367700
881135,Eureka Montessori,13345 Yonge Street Richmond Hill Ontario L4E3L3,13345,yonge street,Richmond Hill,ON,L4E3L3,Richmond Hill,3519038,-79.45661400,43.95317800
667763,Everest Academy,2600 Rutherford Road Concord Ontario L4K5R1,2600,rutherford road,Concord,ON,L4K5R1,Vaughan,3519028,-79.4756110,43.8156660
881785,Evergreen Leadership Academy,2701 Rutherford Road Vaughan Ontario L4K2N6,2701,rutherford road,Vaughan,ON,L4K2N6,Vaughan,3519028,-79.52317400,43.83318300
669311,Excel High School,55 NUGGET AVE SCARBOROUGH Ontario M1S3L1,55,nugget ave,SCARBOROUGH,ON,M1S3L1,Toronto,3520005,-79.25790400,43.79243300
665196,Excellence Academy,965 Dundas Street West Whitby Ontario L1N2N8,965,dundas street west,Whitby,ON,L1N2N8,Whitby,3518009,-78.96288400,43.87517300
665835,Exceptional Learning Centre,520 Westney Rd South Ajax Ontario L1S6W4,520,westney rd south,Ajax,ON,L1S6W4,Ajax,3518005,-79.03262000,43.83125300
886085,Experience School,42 Sousa Mendes Street Toronto Ontario M6P0B2,42,sousa mendes street,Toronto,ON,M6P0B2,..,..,..,..
882762,Faculty of Engineering Secondary School,161 Louis-Pasteur Prvt Ottawa Ontario K1N6N5,161,louis-pasteur prvt,Ottawa,ON,K1N6N5,Ottawa,3506008,-75.67999500,45.42058900
888800,Fair Haven Christian Day School,4184 Line 61 R.R.#1 Milverton Ontario N0K1M0,4184,line 61 rr#1,Milverton,ON,N0K1M0,..,..,..,..
667608,Fairbanks Parochial School,083526 Southgate Road 8 2 Mount Forest Ontario N0G2L0,2,southgate road 8,Mount Forest,ON,N0G2L0,..,..,..,..
888990,Fairview Amish Private School,37639 Belgrove Road 2 Lucknow Ontario N0G2H0,37639,belgrove road 2,Lucknow,ON,N0G2H0,Ashfield-Colborne-Wawanosh,3540063,-81.52051100,43.87878400
665812,Fairview Amish School,52090 Chalet Line Aylmer Ontario N5H2R1,52090,chalet line,Aylmer,ON,N5H2R1,Malahide,3534010,-80.90193000,42.74542800
668711,Fairview Glen Montessori,3508 COMMERCE CRT BURLINGTON Ontario L7N3L7,3508,commerce crt,BURLINGTON,ON,L7N3L7,Burlington,3524002,-79.78147900,43.35696700
889423,Faithway Baptist Church School,1964 Salem Rd Ajax Ontario L1T4V3,1964,salem rd,Ajax,ON,L1T4V3,Ajax,3518005,-79.03059200,43.89725500
888931,Farewell Parochial School,9173 Concession 11 Mount Forest Ontario N0G2L0,9173,concession 11,Mount Forest,ON,N0G2L0,..,..,..,..
882178,Fern Hill,3300 Ninth Line Oakville Ontario L6H7A8,3300,ninth line,Oakville,ON,L6H7A8,Oakville,3524001,-79.70603800,43.51461600
882353,Fern Hill - Burlington,801 North Service Road Burlington Ontario L7P5B6,801,north service road,Burlington,ON,L7P5B6,..,..,..,..
876046,Fern Hill School,50 Vaughan Street Ottawa Ontario K1M1X1,50,vaughan street,Ottawa,ON,K1M1X1,Ottawa,3506008,-75.67826600,45.44039600
883638,Fernbank Parochial School,7452 Perth Road 121 1 Newton Ontario N0K1R0,1,newton,Newton,ON,N0K1R0,..,..,..,..
668794,FH International High School Online,670 Progress Avenue Scarborough Ontario M1H3A4,670,progress avenue,Scarborough,ON,M1H3A4,Toronto,3520005,-79.24971600,43.77684700
878057,Fieldstone Day School,2999 Dufferin St Toronto Ontario M6B3T4,2999,dufferin st,Toronto,ON,M6B3T4,Toronto,3520005,-79.45417400,43.71176800
885377,Fieldstone King's College School,2999 Dufferin Street Toronto Ontario M6B3T4,2999,dufferin street,Toronto,ON,M6B3T4,Toronto,3520005,-79.45417400,43.71176800
886528,Fireside Analytics,11 Watkinson Avenue Toronto Ontario M6P2E6,11,watkinson avenue,Toronto,ON,M6P2E6,Toronto,3520005,-79.46003900,43.66539500
877123,First Lutheran Christian Academy,3850 Locke St Windsor Ontario N9G1S1,3850,locke st,Windsor,ON,N9G1S1,Windsor,3537039,-82.98446300,42.25718800
886312,Flexi Academy,23 Moonstream Crt. Mississauga Ontario L5N2P8,23,moonstream crt,Mississauga,ON,L5N2P8,Mississauga,3521005,-79.74651700,43.58413700
669317,Fordyce Parochial School,38571 Belfast Road 3 Wingham Ontario N0G2W0,38571,belfast road 3,Wingham,ON,N0G2W0,North Huron,3540055,-81.44661000,43.87700100
669091,Forest Heights School,20 Crown Steel Drive Markham Ontario L3R9X9,20,crown steel drive,Markham,ON,L3R9X9,Markham,3519036,-79.32515100,43.83920400
882430,Forest Hill Academy,439 Spadina Road Toronto Ontario M5P3M6,439,spadina road,Toronto,ON,M5P3M6,Toronto,3520005,-79.41284800,43.68917400
665760,Fort Erie International Academy,474 Central Avenue Niagara Ontario L2A3T7,474,central avenue niagara ontario l2a3t7,Niagara,ON,L2A3T7,Fort Erie,3526003,-78.91863300,42.92464200
669733,Foundation Christian School,28 Katherine Street South Winterbourne Ontario N0B2V0,28,katherine street south,Winterbourne,ON,N0B2V0,Woolwich,3530035,-80.46905600,43.55719900
669603,Foundations For Success,17 Oak Avenue Richmond Hill Ontario L4C6R5,17,oak avenue,Richmond Hill,ON,L4C6R5,Richmond Hill,3519038,-79.43358500,43.84968300
669576,Foundations Montessori School,265 Wilson Street East Ancaster Ontario L8G2B8,265,wilson street east,Ancaster,ON,L8G2B8,..,..,..,..
668218,Four Corners Amish School,11115 Carter Road Aylmer Ontario N5H2R3,11115,carter road,Aylmer,ON,N5H2R3,..,..,..,..
877700,Four Winds Montessori School Inc.,116 Church St Bowmanville Ontario L1C1T2,116,church st,Bowmanville,ON,L1C1T2,Clarington,3518017,-78.68686400,43.9128270
888320,Fourth Peel Parochial,7445 Fourth Line Wallenstein Ontario N0B2S0,7445,fourth line,Wallenstein,ON,N0B2S0,..,..,..,..
663048,Francine J. Wesley Secondary School,16 St. Andrew's Street KASHECHEWAN Ontario P0L1S0,16,st andrew's street,KASHECHEWAN,ON,P0L1S0,Fort Albany (Part) 67,3560050,-81.63829700,52.2938330
882037,Free Bird Nature School,211 Millford Crescent Salem Ontario N0B1S0,211,millford crescent,Salem,ON,N0B1S0,Centre Wellington,3523025,-80.44216200,43.69782400
884982,Free Spirit Forest and Nature School,879 Sixth Street Collingwood Ontario L9Y3Y9,879,sixth street,Collingwood,ON,L9Y3Y9,..,..,..,..
669043,Freedom Collective,10985 Ridge Line Blenheim Ontario N0P1A0,10985,ridge line,Blenheim,ON,N0P1A0,Chatham-Kent,3536020,-81.95829100,42.38375300
886198,Freedom High School,121 Essex Street Goderich Ontario N7A2H8,121,essex street,Goderich,ON,N7A2H8,Goderich,3540028,-81.72405200,43.73888100
668404,French 4 Tots ￉cole Montessori,1367 Altona Rd Pickering Pickering Ontario L1V1M2,1367,altona rd pickering,Pickering,ON,L1V1M2,..,..,..,..
883086,Friendship Amish School,52504 Glencolin Line Aylmer Ontario N5H2R3,52504,glencolin line,Aylmer,ON,N5H2R3,Malahide,3534010,-80.8865000,42.79229800
669256,Fulford Academy,280 King Street East Brockville Ontario K6V1E2,280,king street east,Brockville,ON,K6V1E2,Brockville,3507015,-75.67066800,44.59837400
883210,Fullbright Academy,738 Lyons Creek Road Welland Ontario L3B5N4,738,lyons creek road,Welland,ON,L3B5N4,Welland,3526032,-79.18252100,42.99497600
664541,Gaagige Kiizhik Gakinoo'amaadiiwi'gamig,1450 Valley Drive Kenora Ontario P9N3Y4,1450,valley drive,Kenora,ON,P9N3Y4,Kenora,3560010,-94.45267100,49.7831470
877786,Gap Academy,4 John St York Ontario M9N1J3,4,john st,York,ON,M9N1J3,Toronto,3520005,-79.51759000,43.70100700
887036,Georgian Heights School,726022 Sideroad 22B Meaford Ontario N4L1W5,726022,sideroad 22b,Meaford,ON,N4L1W5,..,..,..,..
669627,Gibraltar Leadership Academy,4140 Finch Avenue E. Scarborough Ontario M1S3T9,4140,finch avenue e,Scarborough,ON,M1S3T9,Toronto,3520005,-79.28979700,43.80293700
884820,"Giles School, The",80 Scarsdale Rd Toronto Ontario M3B2R7,80,scarsdale rd,Toronto,ON,M3B2R7,Toronto,3520005,-79.35517300,43.75040600
669084,Girls Only Academy,"33 Davisville Avenue, Lower Level Toronto Ontario M4S2Y9",33,davisville avenue,Toronto,ON,M4S2Y9,Toronto,3520005,-79.39496400,43.69860300
883093,Glad Tidings Christian School,54 Park St Tara Ontario N0H2N0,54,park st,Tara,ON,N0H2N0,..,..,..,..
877840,Glebe Montessori School,650 Lyon St South Ottawa Ontario K1S3Z7,650,lyon st south,Ottawa,ON,K1S3Z7,Ottawa,3506008,-75.69224500,45.40354900
886284,Glen Bernard Camp,2066 South Lake Bernard Rd Sundridge Ontario P0A1Z0,2066,south lake bernard rd,Sundridge,ON,P0A1Z0,Strong,3549046,-79.35364900,45.74816500
882158,Glen Briar Academy,210 Wilson Avenue Toronto Ontario M5M3B1,210,wilson avenue,Toronto,ON,M5M3B1,Toronto,3520005,-79.42528600,43.73909700
875066,Glen Meyer Old Colony School,1436 1st Concession Road Langton Ontario N0E1G0,1436,1st concession road,Langton,ON,N0E1G0,..,..,..,..
668436,Glencedar Montessori Private School,11 SONOMA BLVD WOODBRIDGE Ontario L4H3C4,11,sonoma blvd,WOODBRIDGE,ON,L4H3C4,Vaughan,3519028,-79.60780000,43.82138300
669800,Glenlee Parochial School,6644 Minto Sixth Line 1 Harriston Ontario N0G1Z0,6644,minto sixth line 1,Harriston,ON,N0G1Z0,Minto,3523043,-80.7813830,43.89893100
886485,Glenn Arbour Academy,5051 Mainway Burlington Ontario L7L5H9,5051,mainway,Burlington,ON,L7L5H9,Burlington,3524002,-79.77739200,43.39082300
669460,GlenOak Academy,1516 Clarkson Road North Mississauga Ontario L5J2W9,1516,clarkson road north,Mississauga,ON,L5J2W9,Mississauga,3521005,-79.63710700,43.52693600
887032,Global Art and Desgin Academy,1140 Burnhamthorpe Road West Mississauga Ontario L5C4E9,1140,burnhamthorpe road west,Mississauga,ON,L5C4E9,Mississauga,3521005,-79.6628990,43.56940700
883977,Global Education Academy,36 Atkinson Avenue Thornhill Ontario L4J8C9,36,atkinson avenue thornhill ontario l4j8c9,Thornhill,ON,L4J8C9,Vaughan,3519028,-79.4428960,43.8100710
885651,Global Journeys,115A Matheson Boulevard West Mississauga Ontario L5R3L1,115.0a,matheson boulevard west,Mississauga,ON,L5R3L1,..,..,..,..
884849,Global Montessori Day Nursery & Priv.Ele,265 16th Avenue Richmond Hill Ontario L4C7A6,265,16th avenue,Richmond Hill,ON,L4C7A6,Richmond Hill,3519038,-79.42510600,43.85480300
884668,Global Private School,209 Yonge Street Richmond Hill Ontario L4C3B2,209,yonge street,Richmond Hill,ON,L4C3B2,..,..,..,..
883121,Globe Cambridge High School,50 Cavan Street Port Hope Ontario L1A4B1,50,cavan street,Port Hope,ON,L1A4B1,Port Hope,3514020,-78.29580400,43.95405800
884989,Gobind Sarvar Brampton,187 Deerhurst Drive Brampton Ontario L6T5K3,187,deerhurst drive,Brampton,ON,L6T5K3,Brampton,3521010,-79.6684530,43.74495500
668472,Goderich Forest School,390 Parsons Court Goderich Ontario N7A4K3,390,parsons court,Goderich,ON,N7A4K3,Goderich,3540028,-81.69495800,43.73046200
665994,Goldenlink Academy,20 Amber Street Markham Ontario L3R5P4,20,amber street,Markham,ON,L3R5P4,Markham,3519036,-79.32934600,43.82867700
885614,Goldstone Parochial School,7205 Sideroad 19 2 Alma Ontario N0B1A0,7205,sideroad 19 2,Alma,ON,N0B1A0,Mapleton,3523033,-80.57235200,43.71379100
665533,Goodwin Learning Centre,149 English Settlement Rd Trenton Ontario K8V5P7,149,english settlement rd,Trenton,ON,K8V5P7,..,..,..,..
665206,Gospel Light Christian School,714229 Baseline Rd Ceylon Ontario N0C1K0,714229,baseline rd,Ceylon,ON,N0C1K0,..,..,..,..
666244,Gowanstown Old Colony Mennonite Christia,8727 Road 164 Gowanstown Ontario N0G1Y0,8727,road 164,Gowanstown,ON,N0G1Y0,North Perth,3531040,-80.91804200,43.77558600
669769,Grace Academy,23 Dover Street Otterville Ontario N0J1R0,23,dover street,Otterville,ON,N0J1R0,Norwich,3532002,-80.60290200,42.92482400
884243,Grace Christian School,497 Millgrove Side Road Millgrove Ontario L0R1V0,497,millgrove side road,Millgrove,ON,L0R1V0,..,..,..,..
668497,Gradale Academy,159 Roxborough Drive Toronto Ontario M4W1X7,159,roxborough drive,Toronto,ON,M4W1X7,Toronto,3520005,-79.37248800,43.68432400
885533,Grandview Adventist Academy,3975 6 Hwy Mount Hope Ontario L0R1W0,3975,6.0 hwy,Mount Hope,ON,L0R1W0,..,..,..,..
885118,Great Lakes Christian High School,4875 King St Beamsville Ontario L0R1B6,4875,king st,Beamsville,ON,L0R1B6,Lincoln,3526057,-79.47002100,43.16351700
889920,"Great Lakes College of Toronto, The",323 Keele St Toronto Ontario M6P2K6,323,keele st,Toronto,ON,M6P2K6,Toronto,3520005,-79.46394800,43.66408500
665080,Great Lakes Online Academy,323 Keeke Street Toronto Ontario M6P2K6,323,keeke street,Toronto,ON,M6P2K6,Toronto,3520005,-79.46394800,43.66408500
669151,Great Lyn International Academy,4789 Yonge Street North York Ontario M2N0G3,4789,yonge street,North York,ON,M2N0G3,Toronto,3520005,-79.410824,43.76126900
669200,Great Moose Adventures,1368 Housey's Rapids Road Gravenhurst Ontario P1P1R3,1368,housey's rapids road,Gravenhurst,ON,P1P1R3,Gravenhurst,3544002,-79.2258380,44.89167600
669136,Great Oaks Secondary School,225 Sparks Avenue Toronto Ontario M2H2S5,225,sparks avenue,Toronto,ON,M2H2S5,Toronto,3520005,-79.34083400,43.80789300
665747,Green Apple Alternative School,5 Brisdale Drive Brampton Ontario L7A0S9,5,brisdale drive,Brampton,ON,L7A0S9,Brampton,3521010,-79.81227300,43.68343400
666793,Green High School,300 John St Thornhill Ontario L3T5W4,300,john st,Thornhill,ON,L3T5W4,..,..,..,..
666717,Green Road High School,7191 Yonge Street Thornhill Ontario L3T0C4,7191,yonge street,Thornhill,ON,L3T0C4,Markham,3519036,-79.42150400,43.8036490
883760,Greenbelt Academy and Early Learning Cen,130 Main St E Grimsby Ontario L3M1N8,130,main st e,Grimsby,ON,L3M1N8,Grimsby,3526065,-79.54820600,43.18899300
668555,Greenbriar High School,3660 Hurontario St Mississauga Ontario L5B3C4,3660,hurontario st,Mississauga,ON,L5B3C4,Mississauga,3521005,-79.63362300,43.59239400
877891,Greenock Amish Parochial School,536 Brockton Side Road 30 5 Kincardine Ontario N2Z2X6,536,brockton side road 30 5,Kincardine,ON,N2Z2X6,..,..,..,..
666289,Greenwood College School,443 Mount Pleasant Rd Toronto Ontario M4S2L8,443,mount pleasant rd,Toronto,ON,M4S2L8,Toronto,3520005,-79.3866060,43.70022300
665009,Gregory School for Exceptional Learning,1249 Colborne Street West 4 Brantford Ontario N3T0M6,4,colborne street west,Brantford,ON,N3T0M6,..,..,..,..
666668,Groveville Collegiate,235 Dixon Rd Etobicoke Ontario M9P2M5,235,dixon rd,Etobicoke,ON,M9P2M5,Toronto,3520005,-79.54426400,43.69761300
885452,Guelph Community Christian School,195 College Ave West Guelph Ontario N1G1S6,195,college ave west,Guelph,ON,N1G1S6,Guelph,3523008,-80.24622700,43.52475400
877093,Guelph Montessori School,151 Waterloo Ave Guelph Ontario N1H3H9,151,waterloo ave,Guelph,ON,N1H3H9,Guelph,3523008,-80.25426100,43.53723300
665464,Guelph Outdoor Preschool Ltd.,5420 Highway 6 North Guelph Ontario N1H6J2,5420,highway 6 north,Guelph,ON,N1H6J2,..,..,..,..
665671,Guiding Light Academy,225 Broadway Street Mississauga Ontario L5M1J1,225,broadway street,Mississauga,ON,L5M1J1,Mississauga,3521005,-79.71379300,43.5795740
889164,Guido de Bres Christian High School,420 Crerar Drive Hamilton Ontario L9A5K3,420,crerar drive,Hamilton,ON,L9A5K3,Hamilton,3525005,-79.87259500,43.20873700
667115,Guru Tegh Bahadur International School,180 Sandalwood Parkway East Brampton Ontario L6Z1X4,180,sandalwood parkway east,Brampton,ON,L6Z1X4,..,..,..,..
669511,Gusty Parochial School,829 Concession Road 6 Arran-Elderslie Paisley Ontario N0G2N0,829,concession road 6 arran-elderslie,Paisley,ON,N0G2N0,..,..,..,..
668757,Haliburton Forest School,1012 Garden Gate Drive Algonquin Highlands Ontario K0M1S0,1012,garden gate drive,Algonquin Highlands,ON,K0M1S0,..,..,..,..
886582,Halley International Academy,17565 Yonge Street Newmarket Ontario L3Y5H6,17565,yonge street,Newmarket,ON,L3Y5H6,Newmarket,3519048,-79.48063400,44.05630800
885398,Halton Hills Christian School,11643 Trafalgar Road Georgetown Ontario L7G4S4,11643,trafalgar road,Georgetown,ON,L7G4S4,Halton Hills,3524015,-79.93827200,43.64078400
883700,Halton Waldorf School,2193 Orchard Rd Burlington Ontario L7L7J8,2193,orchard rd,Burlington,ON,L7L7J8,Burlington,3524002,-79.79213300,43.40301500
885060,Hamilton Academy of Performing Arts,108 PARK ST. WEST DUNDAS Ontario L9H1X4,108,park st west,DUNDAS,ON,L9H1X4,Hamilton,3525005,-79.95821300,43.26776300
885541,Hamilton District Christian Private Scho,92 Glancaster Rd Ancaster Ontario L9G3K9,92,glancaster rd,Ancaster,ON,L9G3K9,Hamilton,3525005,-79.92878300,43.20737300
884101,Hamilton Downtown Islamic School,221 York Boulevard Hamilton Ontario L8R1Y6,221,york boulevard,Hamilton,ON,L8R1Y6,Hamilton,3525005,-79.87530600,43.26149500
885550,Hamilton Hebrew Academy Zichron Meir,60 Dow Avenue Hamilton Ontario L8S1W4,60,dow avenue,Hamilton,ON,L8S1W4,Hamilton,3525005,-79.91025300,43.25629700
